,children,agefbrth,educ,age,evermarr,urban,electric,tv,usemeth,heduc,religion,frsthalf,agefm,scholarship,educ7
2411,5,22.0,5,49,1,0,0,0,1,6,1.0,1,21.0,0.0,False
2412,0,,9,17,0,1,0,0,0,0,1.0,1,,1.0,True
2413,2,23.0,10,28,0,1,0,0,1,0,0.0,0,,1.0,True
2414,2,30.0,16,40,1,1,1,1,1,14,0.0,0,29.0,0.0,True
2415,6,18.0,0,38,1,1,0,0,0,4,1.0,1,16.0,0.0,False
2416,0,,10,20,1,0,0,0,0,7,1.0,0,20.0,1.0,True
2417,1,19.0,2,20,0,0,0,0,0,0,0.0,0,,0.0,False
2418,0,,9,22,0,1,0,0,1,0,0.0,1,,1.0,True
2419,0,,5,15,0,0,0,0,0,0,0.0,0,,1.0,False
2420,1,18.0,5,25,0,1,1,0,1,0,0.0,0,,0.0,False
2421,0,,6,16,0,0,0,0,0,0,0.0,1,,0.0,False
2422,3,18.0,9,28,1,0,0,0,1,11,1.0,0,21.0,1.0,True
2423,5,17.0,5,34,1,0,0,0,1,0,1.0,1,20.0,1.0,False
2424,0,,6,16,0,1,0,0,0,0,0.0,0,,0.0,False
2425,0,,5,15,0,1,0,0,0,0,0.0,1,,1.0,False
2426,1,20.0,10,25,0,1,0,0,1,0,1.0,0,,1.0,True
2427,1,17.0,7,24,1,1,0,0,1,10,0.0,0,22.0,0.0,True
2428,6,20.0,2,43,1,1,0,0,1,0,1.0,1,24.0,1.0,False
2429,1,18.0,7,20,0,0,0,0,1,0,1.0,0,,1.0,True
2430,1,19.0,8,20,0,0,0,0,1,0,1.0,0,,0.0,True
2431,0,,0,30,1,0,0,0,0,0,0.0,0,26.0,1.0,False
2432,3,17.0,0,27,0,0,0,0,1,0,0.0,0,,0.0,False
2433,1,18.0,11,19,0,1,1,1,1,0,1.0,1,,1.0,True
2434,2,14.0,7,18,0,0,0,0,1,0,0.0,0,,1.0,True
2435,1,18.0,10,24,0,1,0,0,1,0,0.0,0,,0.0,True
2436,2,19.0,7,22,1,0,0,0,1,7,0.0,1,18.0,1.0,True
2437,3,18.0,6,28,1,1,1,0,1,3,1.0,1,18.0,0.0,False
2438,3,23.0,6,35,0,1,0,0,0,0,0.0,0,,0.0,False
2439,1,21.0,12,28,0,1,0,0,1,0,1.0,0,,1.0,True
2440,0,,8,19,0,0,0,0,0,0,0.0,1,,1.0,True
2441,0,,9,26,1,1,0,0,1,10,1.0,1,21.0,1.0,True
2442,5,22.0,0,36,1,0,0,0,0,0,0.0,0,21.0,1.0,False
2443,1,18.0,0,32,1,1,0,0,0,10,1.0,0,17.0,1.0,False
2444,1,17.0,6,27,0,1,0,0,0,0,1.0,1,,0.0,False
2445,1,17.0,10,18,0,1,0,0,0,0,1.0,1,,1.0,True
2446,0,,8,19,0,1,0,0,0,0,0.0,0,,0.0,True
2447,0,,7,22,0,1,0,0,1,0,0.0,0,,0.0,True
2448,3,21.0,4,33,1,0,0,0,1,10,0.0,1,18.0,0.0,False
2449,4,19.0,10,33,1,1,0,1,1,0,1.0,1,18.0,1.0,True
2450,4,16.0,7,27,0,1,0,0,1,0,0.0,1,,1.0,True
2451,3,20.0,0,28,1,1,0,0,1,0,0.0,1,24.0,1.0,False
2452,0,,7,19,0,1,0,1,1,0,0.0,0,,0.0,True
2453,0,,10,23,1,1,0,0,1,7,0.0,1,18.0,1.0,True
2454,2,20.0,12,34,1,1,1,1,1,17,0.0,1,18.0,1.0,True
2455,3,26.0,7,35,0,0,0,0,1,0,1.0,0,,1.0,True
2456,8,18.0,0,45,1,1,1,0,1,6,0.0,0,24.0,0.0,False
2457,0,,8,18,0,0,0,0,1,0,0.0,0,,1.0,True
2458,1,17.0,8,23,0,1,1,0,1,0,0.0,1,,1.0,True
2459,2,18.0,10,27,0,1,0,0,1,0,0.0,1,,0.0,True
2460,6,17.0,0,31,1,0,0,0,1,0,0.0,0,16.0,0.0,False
2461,0,,7,15,0,0,0,0,0,0,0.0,0,,0.0,True
2462,1,18.0,0,19,0,0,0,0,1,0,0.0,1,,0.0,False
2463,4,25.0,0,48,0,0,0,0,0,0,1.0,1,,1.0,False
2464,5,17.0,5,36,1,1,0,0,1,7,1.0,1,18.0,0.0,False
2465,0,,3,15,0,0,0,0,0,0,0.0,1,,1.0,False
2466,3,22.0,7,28,1,1,0,0,1,0,0.0,0,18.0,0.0,True
2467,4,19.0,6,40,0,1,0,0,1,0,1.0,0,,0.0,False
2468,2,18.0,5,26,1,0,0,0,1,4,0.0,1,17.0,0.0,False
2469,6,13.0,0,36,0,1,0,0,0,0,0.0,0,,1.0,False
2470,3,19.0,0,28,1,1,1,1,1,10,0.0,1,14.0,0.0,False
2471,1,19.0,7,20,0,1,0,0,0,0,1.0,1,,0.0,True
2472,3,19.0,6,31,0,0,0,0,1,0,0.0,0,,0.0,False
2473,0,,9,16,0,1,0,0,0,0,1.0,0,,0.0,True
2474,0,,11,17,0,1,1,1,0,0,1.0,0,,0.0,True
2475,2,18.0,6,25,1,1,0,0,0,0,1.0,0,16.0,0.0,False
2476,1,18.0,7,21,1,1,0,0,1,7,0.0,1,20.0,0.0,True
2477,6,28.0,0,46,0,0,0,0,0,0,0.0,0,,0.0,False
2478,1,18.0,10,21,0,0,0,0,1,0,0.0,0,,1.0,True
2479,3,22.0,0,30,1,0,0,0,1,4,1.0,1,16.0,0.0,False
2480,4,17.0,7,26,1,0,0,0,1,0,0.0,0,19.0,0.0,True
2481,0,,7,19,0,1,0,0,0,0,0.0,1,,1.0,True
2482,4,17.0,6,31,1,1,0,0,1,7,1.0,0,20.0,1.0,False
2483,0,,4,15,0,0,0,0,0,0,0.0,1,,0.0,False
2484,4,20.0,0,34,0,1,0,0,1,0,1.0,0,,0.0,False
2485,2,19.0,5,24,0,1,0,0,0,0,0.0,1,,0.0,False
2486,0,,7,17,0,0,0,0,1,0,0.0,1,,1.0,True
2487,4,18.0,7,29,1,1,0,0,1,7,0.0,1,26.0,0.0,True
2488,2,19.0,0,22,0,0,0,0,0,0,1.0,1,,1.0,False
2489,3,17.0,6,24,1,0,0,0,1,0,0.0,0,19.0,1.0,False
2490,0,,7,18,0,1,0,0,0,0,0.0,1,,0.0,True
2491,3,16.0,0,26,1,0,0,0,0,0,0.0,1,14.0,1.0,False
2492,6,19.0,4,48,1,1,0,0,1,6,0.0,0,22.0,1.0,False
2493,1,17.0,2,19,0,1,0,0,0,0,0.0,1,,0.0,False
2494,0,,7,19,0,1,0,0,0,0,0.0,1,,1.0,True
2495,3,20.0,7,26,0,1,0,0,0,0,0.0,0,,1.0,True
2496,6,25.0,0,37,0,0,0,0,0,0,1.0,1,,0.0,False
2497,0,,7,22,0,1,0,0,1,0,0.0,1,,0.0,True
2498,2,15.0,7,18,0,0,0,0,0,0,1.0,0,,0.0,True
2499,1,17.0,7,18,1,0,0,0,1,0,1.0,0,16.0,1.0,True
2500,1,21.0,4,23,0,1,0,0,0,0,0.0,1,,1.0,False
2501,5,19.0,7,31,1,1,1,1,1,7,0.0,0,27.0,1.0,True
2502,2,16.0,8,24,0,0,0,0,1,0,0.0,0,,0.0,True
2503,1,22.0,7,24,1,1,0,0,0,7,0.0,0,22.0,1.0,True
2504,0,,6,15,0,0,0,0,0,0,0.0,0,,0.0,False
2505,5,15.0,4,28,1,0,0,0,1,7,0.0,1,16.0,1.0,False
2506,3,18.0,7,22,1,1,0,0,1,7,0.0,1,17.0,0.0,True
2507,0,,9,18,0,1,0,0,0,0,0.0,1,,1.0,True
2508,5,18.0,0,34,1,0,0,0,1,0,0.0,0,26.0,0.0,False
2509,0,,10,19,0,1,0,0,0,0,1.0,1,,1.0,True
2510,5,18.0,0,34,0,0,0,0,0,0,1.0,1,,1.0,False
2511,0,,9,25,0,0,0,0,1,0,1.0,1,,1.0,True
2512,1,20.0,0,24,0,1,0,0,1,0,0.0,1,,0.0,False
2513,2,15.0,5,21,0,1,0,0,1,0,0.0,0,,1.0,False
2514,2,21.0,2,25,1,0,0,0,0,0,0.0,1,20.0,0.0,False
2515,1,22.0,6,23,0,1,0,0,0,0,1.0,0,,0.0,False
2516,2,25.0,0,39,0,1,0,0,0,0,0.0,1,,0.0,False
2517,1,24.0,12,25,0,1,1,1,1,0,1.0,0,,1.0,True
2518,4,19.0,5,38,1,1,0,0,1,0,0.0,1,21.0,1.0,False
2519,0,,6,15,0,0,0,0,0,0,1.0,1,,1.0,False
2520,7,17.0,6,36,0,1,0,0,1,0,0.0,1,,1.0,False
2521,1,20.0,6,36,1,1,0,0,0,3,0.0,1,22.0,1.0,False
2522,0,,6,17,0,0,0,0,0,0,1.0,0,,1.0,False
2523,2,18.0,10,28,0,1,0,0,0,0,1.0,1,,1.0,True
2524,0,,7,15,0,0,0,0,0,0,0.0,0,,1.0,True
2525,0,,7,16,0,0,0,0,1,0,0.0,1,,1.0,True
2526,0,,7,18,0,0,0,0,0,0,0.0,0,,1.0,True
2527,1,16.0,7,17,0,1,0,0,1,0,0.0,1,,0.0,True
2528,0,,10,22,0,0,1,1,0,0,0.0,0,,1.0,True
2529,0,,7,18,0,1,0,0,0,0,0.0,1,,0.0,True
2530,10,17.0,1,48,1,0,0,0,1,0,0.0,1,18.0,0.0,False
2531,0,,7,18,0,0,0,0,0,0,0.0,1,,1.0,True
2532,8,17.0,0,44,1,0,0,0,1,0,0.0,1,16.0,0.0,False
2533,2,27.0,0,32,0,0,0,0,0,0,0.0,1,,0.0,False
2534,0,,6,16,0,0,0,0,1,0,0.0,0,,0.0,False
2535,4,21.0,6,36,1,0,0,0,1,5,0.0,0,22.0,1.0,False
2536,1,19.0,4,20,0,0,0,0,0,0,0.0,1,,1.0,False
2537,5,12.0,8,30,1,1,0,0,0,12,1.0,1,22.0,0.0,True
2538,0,,10,20,0,0,1,0,1,0,0.0,1,,1.0,True
2539,2,14.0,6,19,0,0,0,0,1,0,1.0,0,,1.0,False
2540,1,17.0,7,19,0,0,0,0,0,0,0.0,0,,1.0,True
2541,1,19.0,11,21,0,0,0,0,1,0,1.0,1,,0.0,True
2542,5,17.0,5,36,1,1,0,0,1,10,0.0,1,17.0,1.0,False
2543,0,,7,17,0,0,0,0,0,0,0.0,1,,1.0,True
2544,0,,4,45,0,1,1,0,0,0,0.0,0,,1.0,False
2545,0,,7,20,0,1,1,0,0,0,0.0,1,,1.0,True
2546,2,20.0,9,30,1,1,1,1,1,12,0.0,1,21.0,0.0,True
2547,1,23.0,7,23,0,0,0,0,0,0,0.0,1,,0.0,True
2548,6,19.0,6,38,1,0,0,0,1,0,0.0,1,20.0,1.0,False
2549,1,20.0,10,31,0,1,0,1,1,0,0.0,0,,1.0,True
2550,2,17.0,6,19,1,0,0,0,0,7,0.0,1,16.0,1.0,False
2551,1,19.0,7,21,0,0,0,0,1,0,0.0,1,,0.0,True
2552,1,19.0,9,23,0,1,1,0,1,0,1.0,1,,1.0,True
2553,0,,2,17,0,0,0,0,0,0,0.0,1,,0.0,False
2554,5,22.0,3,36,1,0,0,0,1,0,1.0,0,21.0,0.0,False
2555,3,22.0,14,32,1,1,1,1,1,14,1.0,0,22.0,0.0,True
2556,2,19.0,0,22,1,1,0,0,1,7,0.0,1,17.0,0.0,False
2557,9,21.0,7,40,1,1,1,0,1,6,0.0,0,19.0,0.0,True
2558,0,,7,16,0,1,0,0,0,0,1.0,1,,0.0,True
2559,1,22.0,9,30,0,1,0,0,1,0,1.0,1,,1.0,True
2560,0,,7,17,0,0,0,0,1,0,0.0,0,,1.0,True
2561,0,,9,16,0,1,0,1,1,0,1.0,1,,0.0,True
2562,2,15.0,6,21,0,0,0,0,1,0,1.0,0,,0.0,False
2563,0,,0,18,1,0,0,0,0,7,0.0,1,16.0,1.0,False
2564,2,17.0,4,28,0,0,0,0,1,0,0.0,1,,0.0,False
2565,1,20.0,10,20,1,1,0,0,0,7,0.0,1,17.0,1.0,True
2566,0,,7,16,0,0,0,0,0,0,0.0,1,,1.0,True
2567,7,21.0,0,47,1,0,0,0,0,0,0.0,1,21.0,0.0,False
2568,0,,10,21,0,0,0,0,0,0,0.0,0,,0.0,True
2569,1,17.0,7,19,0,1,0,0,1,0,0.0,1,,1.0,True
2570,1,15.0,7,16,0,0,0,0,0,0,1.0,1,,1.0,True
2571,3,24.0,3,37,0,1,0,0,1,0,0.0,1,,0.0,False
2572,0,,0,49,1,0,0,0,0,0,0.0,1,18.0,0.0,False
2573,0,,7,17,0,1,0,0,0,0,0.0,0,,1.0,True
2574,5,16.0,4,46,1,0,0,0,0,0,1.0,1,16.0,1.0,False
2575,0,,3,26,1,1,0,0,0,7,1.0,0,17.0,0.0,False
2576,7,20.0,7,36,1,0,0,0,1,5,0.0,1,17.0,1.0,True
2577,2,18.0,3,26,0,1,0,0,1,0,1.0,1,,0.0,False
2578,2,16.0,5,20,0,0,0,0,1,0,1.0,1,,0.0,False
2579,0,,4,16,0,1,0,0,0,0,0.0,0,,0.0,False
2580,1,19.0,8,19,0,1,0,0,1,0,0.0,1,,1.0,True
2581,0,,0,21,1,0,0,0,1,0,0.0,0,20.0,0.0,False
2582,4,18.0,7,36,0,1,1,1,1,0,1.0,1,,0.0,True
2583,3,20.0,13,28,0,1,0,0,1,0,1.0,0,,1.0,True
2584,0,,9,17,0,1,0,0,0,0,0.0,0,,1.0,True
2585,12,17.0,0,46,1,0,0,0,0,4,1.0,1,18.0,0.0,False
2586,2,20.0,4,49,0,1,0,0,0,0,0.0,0,,0.0,False
2587,1,22.0,7,28,0,1,0,0,1,0,0.0,1,,1.0,True
2588,1,19.0,10,26,1,1,1,1,1,10,0.0,0,21.0,1.0,True
2589,2,17.0,10,24,0,1,1,0,1,0,1.0,1,,0.0,True
2590,0,,7,16,0,1,1,0,0,0,0.0,0,,1.0,True
2591,1,22.0,12,23,0,1,0,0,1,0,1.0,0,,1.0,True
2592,0,,11,18,0,1,0,0,0,0,1.0,0,,0.0,True
2593,1,15.0,10,19,0,0,0,0,0,0,0.0,0,,0.0,True
2594,1,20.0,7,22,0,1,1,0,1,0,0.0,1,,0.0,True
2595,3,22.0,10,42,1,1,1,1,0,12,0.0,0,23.0,0.0,True
2596,6,18.0,7,35,1,0,0,0,1,4,0.0,1,17.0,0.0,True
2597,9,15.0,5,39,1,1,0,0,1,6,1.0,0,21.0,0.0,False
2598,1,19.0,5,20,0,0,0,0,0,0,0.0,1,,0.0,False
2599,1,18.0,0,20,0,1,0,0,1,0,0.0,1,,0.0,False
2600,4,18.0,7,29,1,1,1,0,1,0,0.0,0,23.0,0.0,True
2601,0,,10,18,0,1,0,1,0,0,0.0,0,,1.0,True
2602,3,18.0,0,26,0,0,0,0,1,0,0.0,1,,1.0,False
2603,9,12.0,0,46,1,0,0,0,0,0,1.0,1,15.0,1.0,False
2604,2,20.0,10,30,0,1,0,0,1,0,1.0,1,,0.0,True
2605,1,30.0,12,34,0,1,1,1,1,0,1.0,0,,0.0,True
2606,1,19.0,7,19,0,0,0,0,0,0,0.0,1,,0.0,True
2607,6,19.0,5,46,1,0,0,0,0,3,1.0,0,26.0,0.0,False
2608,4,16.0,6,28,0,0,0,0,1,0,0.0,0,,1.0,False
2609,0,,14,28,0,0,1,0,0,0,0.0,1,,1.0,True
2610,5,18.0,4,32,1,1,0,0,1,5,0.0,1,17.0,1.0,False
2611,0,,10,19,0,0,0,0,0,0,0.0,1,,1.0,True
2612,2,17.0,0,25,0,1,0,0,1,0,0.0,1,,1.0,False
2613,3,19.0,8,27,0,1,0,0,1,0,1.0,1,,1.0,True
2614,0,,10,19,0,1,0,0,0,0,0.0,1,,1.0,True
2615,4,17.0,7,45,0,0,0,0,1,0,1.0,0,,0.0,True
2616,1,16.0,10,20,0,0,0,0,1,0,0.0,0,,1.0,True
2617,7,17.0,0,49,0,0,0,0,0,0,0.0,1,,0.0,False
2618,4,16.0,7,32,1,1,0,1,1,10,1.0,0,24.0,0.0,True
2619,4,23.0,3,35,0,0,0,0,1,0,0.0,1,,0.0,False
2620,2,20.0,7,33,0,1,1,0,0,0,0.0,1,,1.0,True
2621,1,22.0,0,25,0,1,0,0,1,0,1.0,0,,0.0,False
2622,1,20.0,7,26,1,1,0,0,1,7,0.0,1,25.0,0.0,True
2623,3,17.0,5,24,1,1,0,0,1,8,0.0,0,20.0,1.0,False
2624,5,21.0,7,34,1,1,0,0,1,3,1.0,1,21.0,0.0,True
2625,6,20.0,2,47,1,1,0,0,1,2,0.0,1,33.0,0.0,False
2626,2,16.0,10,25,0,1,0,0,1,0,0.0,0,,1.0,True
2627,4,17.0,0,34,0,1,0,0,1,0,0.0,1,,1.0,False
2628,3,18.0,9,27,1,1,0,0,1,10,0.0,0,15.0,0.0,True
2629,0,,7,18,0,0,0,0,0,0,1.0,1,,0.0,True
2630,7,18.0,7,35,1,0,0,0,1,0,0.0,0,23.0,0.0,True
2631,0,,7,19,0,1,0,0,1,0,0.0,1,,1.0,True
2632,2,19.0,0,27,0,0,0,0,1,0,1.0,1,,0.0,False
2633,3,18.0,0,30,0,1,0,0,1,0,0.0,0,,0.0,False
2634,5,21.0,0,36,1,0,0,0,0,0,0.0,0,20.0,1.0,False
2635,0,,7,24,0,1,0,0,1,0,0.0,1,,1.0,True
2636,3,19.0,5,30,1,1,0,0,1,9,1.0,1,24.0,1.0,False
2637,4,16.0,7,24,0,1,0,0,1,0,0.0,0,,0.0,True
2638,1,17.0,7,20,0,1,0,0,1,0,0.0,1,,1.0,True
2639,1,21.0,7,22,0,1,0,0,0,0,1.0,0,,1.0,True
2640,1,15.0,6,20,0,0,0,0,1,0,0.0,0,,1.0,False
2641,0,,9,16,0,0,0,0,0,0,0.0,1,,1.0,True
2642,0,,10,16,0,1,0,0,1,0,1.0,0,,0.0,True
2643,0,,8,15,0,1,0,0,0,0,1.0,1,,1.0,True
2644,2,17.0,5,25,1,0,0,0,0,0,0.0,1,16.0,1.0,False
2645,4,17.0,0,31,0,0,0,0,1,0,0.0,1,,0.0,False
2646,4,26.0,3,41,1,1,0,0,1,10,0.0,0,15.0,0.0,False
2647,0,,12,22,0,1,1,1,1,0,0.0,1,,0.0,True
2648,2,19.0,2,26,1,1,1,0,1,10,1.0,1,26.0,1.0,False
2649,1,26.0,0,29,1,0,0,0,0,0,0.0,1,26.0,0.0,False
2650,5,20.0,0,43,1,1,0,0,1,7,1.0,1,38.0,0.0,False
2651,3,16.0,3,20,1,1,0,0,1,4,1.0,0,20.0,0.0,False
2652,3,16.0,3,20,1,1,0,0,1,4,1.0,0,20.0,1.0,False
2653,3,16.0,3,20,1,1,0,0,1,4,1.0,0,20.0,0.0,False
2654,0,,7,17,0,1,0,0,0,0,0.0,0,,0.0,True
2655,0,,7,17,0,1,0,0,0,0,0.0,0,,1.0,True
2656,0,,7,17,0,1,0,0,0,0,0.0,0,,1.0,True
2657,0,,7,17,0,1,0,0,0,0,0.0,0,,1.0,True
2658,3,16.0,7,27,0,0,0,0,1,0,0.0,0,,1.0,True
2659,3,17.0,3,26,1,0,0,0,1,0,1.0,1,20.0,1.0,False
2660,0,,1,25,0,1,0,0,0,0,0.0,1,,0.0,False
2661,0,,1,25,0,1,0,0,0,0,0.0,1,,0.0,False
2662,1,16.0,7,18,0,0,0,0,1,0,1.0,0,,1.0,True
2663,1,16.0,7,18,0,0,0,0,1,0,1.0,0,,1.0,True
2664,8,17.0,7,43,1,1,0,0,0,14,0.0,1,15.0,1.0,True
2665,0,,10,18,0,1,0,0,1,0,0.0,0,,1.0,True
2666,2,21.0,7,28,0,0,0,0,1,0,1.0,0,,0.0,True
2667,0,,0,15,0,0,0,0,0,0,0.0,0,,0.0,False
2668,0,,8,20,0,1,1,1,0,0,1.0,0,,1.0,True
2669,1,15.0,6,15,0,0,0,0,0,0,0.0,0,,1.0,False
2670,2,18.0,5,21,0,1,0,0,1,0,0.0,0,,0.0,False
2671,0,,10,22,0,1,0,1,1,0,1.0,0,,1.0,True
2672,0,,9,15,0,1,0,0,0,0,1.0,0,,0.0,True
2673,1,19.0,11,20,0,0,0,0,1,0,1.0,1,,1.0,True
2674,1,19.0,11,20,0,0,0,0,1,0,1.0,1,,0.0,True
2675,1,19.0,11,20,0,0,0,0,1,0,1.0,1,,0.0,True
2676,1,15.0,7,18,1,1,0,0,1,12,1.0,0,17.0,1.0,True
2677,2,16.0,7,25,0,1,0,0,1,0,1.0,0,,0.0,True
2678,2,16.0,7,25,0,1,0,0,1,0,1.0,0,,1.0,True
2679,0,,5,16,0,0,0,0,0,0,1.0,1,,0.0,False
2680,0,,5,16,0,0,0,0,0,0,1.0,1,,0.0,False
2681,3,17.0,0,28,1,1,0,0,1,7,0.0,1,15.0,0.0,False
2682,3,15.0,4,21,0,0,0,0,1,0,0.0,0,,0.0,False
2683,7,21.0,5,45,1,0,0,0,1,0,1.0,1,31.0,0.0,False
2684,3,18.0,6,24,1,1,0,0,1,0,0.0,1,17.0,1.0,False
2685,1,16.0,9,16,0,0,0,0,1,0,1.0,0,,0.0,True
2686,1,16.0,9,16,0,0,0,0,1,0,1.0,0,,1.0,True
2687,4,22.0,9,33,1,1,0,0,1,10,0.0,1,21.0,0.0,True
2688,3,18.0,0,30,0,0,0,0,0,0,0.0,1,,1.0,False
2689,2,14.0,0,20,1,1,0,0,1,10,0.0,1,13.0,0.0,False
2690,2,14.0,0,20,1,1,0,0,1,10,0.0,1,13.0,0.0,False
2691,3,19.0,10,27,0,1,0,0,1,0,1.0,1,,0.0,True
2692,1,15.0,7,18,0,1,0,0,1,0,0.0,0,,0.0,True
2693,0,,7,20,1,1,0,0,1,7,0.0,1,18.0,0.0,True
2694,3,19.0,5,30,0,1,0,0,1,0,1.0,1,,1.0,False
2695,0,,3,23,0,1,1,0,0,0,0.0,0,,0.0,False
2696,2,19.0,3,32,0,0,0,0,1,0,1.0,0,,0.0,False
2697,0,,5,16,0,1,0,0,0,0,0.0,0,,1.0,False
2698,5,18.0,4,32,1,0,0,0,1,6,1.0,1,17.0,1.0,False
2699,0,,7,19,0,0,1,1,0,0,1.0,0,,0.0,True
2700,6,19.0,7,37,1,1,1,0,1,10,1.0,0,34.0,0.0,True
2701,9,19.0,0,44,1,0,0,0,1,0,0.0,0,19.0,1.0,False
2702,12,17.0,0,40,1,0,0,0,0,5,0.0,0,18.0,0.0,False
2703,2,18.0,4,22,0,0,0,0,0,0,1.0,1,,0.0,False
2704,1,22.0,10,23,1,1,1,0,1,10,0.0,0,21.0,0.0,True
2705,1,22.0,10,23,1,1,1,0,1,10,0.0,0,21.0,0.0,True
2706,2,20.0,10,26,1,1,1,1,1,12,0.0,1,21.0,0.0,True
2707,1,26.0,5,30,1,1,0,0,0,7,0.0,1,28.0,0.0,False
2708,2,29.0,3,40,0,1,0,0,1,0,0.0,1,,1.0,False
2709,4,26.0,10,47,1,0,0,0,0,15,1.0,1,25.0,0.0,True
2710,1,15.0,3,17,0,0,0,0,1,0,0.0,1,,0.0,False
2711,4,18.0,6,27,1,1,0,0,1,0,0.0,0,23.0,0.0,False
2712,3,23.0,7,29,1,1,1,0,1,7,0.0,0,24.0,0.0,True
2713,3,23.0,7,29,1,1,1,0,1,7,0.0,0,24.0,0.0,True
2714,3,23.0,7,29,1,1,1,0,1,7,0.0,0,24.0,1.0,True
2715,4,22.0,6,38,1,1,1,0,1,0,0.0,0,16.0,0.0,False
2716,3,16.0,7,25,1,0,0,0,1,7,0.0,1,14.0,1.0,True
2717,0,,5,19,1,0,0,0,0,0,0.0,0,18.0,0.0,False
2718,0,,5,19,1,0,0,0,0,0,0.0,0,18.0,0.0,False
2719,1,22.0,0,24,0,0,0,0,0,0,0.0,0,,1.0,False
2720,3,22.0,4,30,1,0,0,0,1,7,0.0,0,20.0,1.0,False
2721,4,24.0,4,48,1,0,0,0,1,0,1.0,1,24.0,1.0,False
2722,2,17.0,10,21,1,0,0,0,1,12,0.0,0,19.0,0.0,True
2723,2,17.0,10,21,1,0,0,0,1,12,0.0,0,19.0,0.0,True
2724,4,20.0,6,36,1,1,0,0,1,12,0.0,1,22.0,0.0,False
2725,5,19.0,5,32,1,0,0,0,1,7,0.0,0,23.0,0.0,False
2726,0,,10,19,0,1,0,0,1,0,0.0,1,,1.0,True
2727,0,,7,18,0,1,1,1,0,0,0.0,0,,1.0,True
2728,3,21.0,0,46,0,0,0,0,0,0,1.0,1,,1.0,False
2729,0,,7,15,0,0,0,0,0,0,1.0,0,,1.0,True
2730,2,20.0,9,24,0,1,0,0,0,0,0.0,0,,1.0,True
2731,2,20.0,9,24,0,1,0,0,0,0,0.0,0,,0.0,True
2732,1,18.0,3,23,0,1,0,0,0,0,0.0,1,,1.0,False
2733,0,,10,16,0,1,0,0,0,0,0.0,0,,1.0,True
2734,0,,10,17,0,0,0,0,0,0,0.0,1,,1.0,True
2735,2,18.0,0,24,0,0,0,0,0,0,0.0,1,,0.0,False
2736,2,18.0,0,24,0,0,0,0,0,0,0.0,1,,0.0,False
2737,0,,5,16,0,0,0,0,0,0,0.0,0,,0.0,False
2738,10,21.0,0,48,1,0,0,0,0,0,0.0,1,37.0,1.0,False
2739,10,21.0,0,48,1,0,0,0,0,0,0.0,1,37.0,0.0,False
2740,4,19.0,0,29,1,0,0,0,0,0,0.0,1,18.0,1.0,False
2741,0,,0,17,0,0,0,0,0,0,0.0,1,,0.0,False
2742,4,17.0,7,29,1,0,0,0,1,5,1.0,1,16.0,1.0,True
2743,2,21.0,0,28,1,1,0,0,1,7,0.0,1,16.0,0.0,False
2744,7,19.0,5,40,0,0,0,0,1,0,0.0,1,,0.0,False
2745,7,19.0,5,40,0,0,0,0,1,0,0.0,1,,0.0,False
2746,3,15.0,7,26,0,0,0,0,1,0,0.0,1,,0.0,True
2747,1,17.0,6,17,1,0,0,0,1,6,0.0,0,17.0,0.0,False
2748,2,18.0,7,24,1,1,0,0,0,0,0.0,0,16.0,0.0,True
2749,2,15.0,6,28,1,0,0,0,1,12,1.0,0,19.0,0.0,False
2750,2,15.0,6,28,1,0,0,0,1,12,1.0,0,19.0,0.0,False
2751,4,18.0,7,28,1,0,0,0,1,0,1.0,1,17.0,1.0,True
2752,0,,7,18,0,1,0,0,0,0,1.0,0,,1.0,True
2753,3,21.0,14,43,1,1,1,1,1,15,1.0,0,21.0,1.0,True
2754,5,16.0,6,28,1,0,0,0,0,7,0.0,0,19.0,1.0,False
2755,5,16.0,6,28,1,0,0,0,0,7,0.0,0,19.0,1.0,False
2756,6,16.0,5,36,1,0,0,0,0,0,0.0,1,26.0,1.0,False
2757,6,16.0,5,36,1,0,0,0,0,0,0.0,1,26.0,1.0,False
2758,6,16.0,5,36,1,0,0,0,0,0,0.0,1,26.0,0.0,False
2759,2,19.0,7,25,0,0,0,0,1,0,0.0,1,,1.0,True
2760,2,19.0,7,25,0,0,0,0,1,0,0.0,1,,0.0,True
2761,2,21.0,0,27,1,0,0,0,1,0,1.0,0,15.0,1.0,False
2762,7,16.0,7,40,1,1,0,0,0,7,1.0,0,12.0,0.0,True
2763,7,16.0,7,40,1,1,0,0,0,7,1.0,0,12.0,0.0,True
2764,2,18.0,0,26,0,1,0,0,1,0,0.0,0,,0.0,False
2765,3,19.0,0,26,1,1,0,0,1,0,0.0,1,22.0,0.0,False
2766,4,14.0,0,26,1,0,0,0,0,0,0.0,1,13.0,0.0,False
2767,4,14.0,0,26,1,0,0,0,0,0,0.0,1,13.0,0.0,False
2768,4,14.0,0,26,1,0,0,0,0,0,0.0,1,13.0,1.0,False
2769,3,17.0,0,30,1,1,0,0,1,5,0.0,0,16.0,0.0,False
2770,3,17.0,0,30,1,1,0,0,1,5,0.0,0,16.0,1.0,False
2771,1,15.0,0,37,1,1,0,0,0,0,0.0,0,16.0,0.0,False
2772,1,15.0,0,37,1,1,0,0,0,0,0.0,0,16.0,1.0,False
